"File"	"Group"	"X."	"duration"	"interval"	"disttomax"	"start.time"	"end.time"	"peak.freq.start."	"peak.ampl.start."	"min.freq.start."	"max.freq.start."	"bandw.start."	"peak.freq.end."	"peak.ampl.end."	"min.freq.end."	"max.freq.end."	"bandw.end."	"peak.freq.centre."	"peak.ampl.centre."	"min.freq.centre."	"max.freq.centre."	"bandw.centre."	"peak.freq.max."	"peak.ampl.max."	"min.freq.max."	"max.freq.max."	"bandw.max."	"Especie"
"1250"	"2020-03-01 00-45-43"	1	2	8e-04	"2.7550000000000002E-2"	4e-04	0.03416	0.03496	98400	-33.5	83100	122500	39300	91200	-33.13	78700	125300	46500	90900	-25.83	78700	125900	47100	90900	-25.83	78700	125900	47100	"Platyrrhinus helleri"
"1251"	"2020-03-01 00-45-43"	2	1	0.00065	"_"	0.00025	0.00981	0.01046	95000	-34.77	82500	120600	38100	91800	-35.83	78700	120900	42100	91500	-31.12	78100	120000	41800	91200	-30.61	79000	120000	40900	"Platyrrhinus helleri"
"1252"	"2020-03-01 00-45-43"	2	2	7e-04	"1.9300000000000001E-2"	3e-04	0.02911	0.02981	94000	-34.36	82500	121800	39300	82500	-33.7	77500	120900	43400	88700	-27.14	78400	122500	44000	89000	-26.75	78400	122500	44000	"Platyrrhinus helleri"
"1253"	"2020-03-01 00-45-43"	2	3	0.00065	"2.1600000000000001E-2"	3e-04	0.05071	0.05136	94600	-35.76	79000	122800	43700	82500	-34.58	77800	120300	42500	89000	-28.8	77800	123400	45600	89000	-28.8	77800	123400	45600	"Platyrrhinus helleri"
"1254"	"2020-03-01 00-45-43"	3	1	7e-04	"_"	0.00035	0.0118	0.0125	94000	-41.49	77800	125000	47100	92100	-40.5	77500	123700	46200	89300	-34.25	78100	123700	45600	89300	-34.25	78100	123700	45600	"Platyrrhinus helleri"
"1255"	"2020-03-01 00-45-43"	3	2	7e-04	"1.67E-2"	3e-04	0.0285	0.0292	92500	-39.54	82100	125300	43100	89300	-42.68	76800	130000	53100	88700	-33.95	77800	126200	48400	89000	-33.45	78100	123700	45600	"Platyrrhinus helleri"
"1256"	"2020-03-01 00-45-43"	3	3	0.00075	"1.83E-2"	0.00035	0.0468	0.04755	93100	-40.52	78400	123700	45300	90000	-40.64	78100	122800	44600	89300	-32.99	77500	123700	46200	89300	-32.99	77500	123700	46200	"Platyrrhinus helleri"
"1257"	"2020-03-01 00-45-43"	4	1	7e-04	"_"	3e-04	0.00604	0.00674	93700	-39.98	79300	127500	48100	91200	-40.21	78700	128100	49300	90000	-34.78	77500	127100	49600	90000	-34.45	77800	127100	49300	"Platyrrhinus helleri"
"1258"	"2020-03-01 00-45-43"	4	2	7e-04	"1.43E-2"	0.00035	0.02034	0.02104	92800	-39.96	78100	125300	47100	82500	-38.65	77100	129600	52500	88700	-33.03	77800	125300	47500	88700	-33.03	77800	125300	47500	"Platyrrhinus helleri"
"1259"	"2020-03-01 00-45-43"	5	1	3e-04	"_"	1e-04	0.00825	0.00855	89300	-36.46	76200	129300	53100	80900	-36	76800	129300	52500	83100	-34.65	76500	129300	52800	83400	-34.97	76500	129300	52800	"Platyrrhinus helleri"
"1260"	"2020-03-01 00-45-43"	5	2	0.00045	"1.23E-2"	2e-04	0.02055	0.021	88400	-35.89	78700	127800	49000	80900	-32.5	76800	125000	48100	84000	-32.41	76800	127800	50900	84000	-32.41	76800	127800	50900	"Platyrrhinus helleri"
"1261"	"2020-03-01 00-45-43"	5	3	5e-04	"1.44E-2"	0.00025	0.03495	0.03545	86500	-35.62	77500	128400	50900	80900	-32.06	76800	130600	53700	81800	-29.47	76800	130600	53700	81800	-29.47	76800	130600	53700	"Platyrrhinus helleri"
"1262"	"2020-03-01 00-45-43"	5	4	7e-04	"1.4800000000000001E-2"	3e-04	0.04975	0.05045	90000	-35.11	79000	130300	51200	80900	-32.31	76500	129600	53100	81500	-26.2	76200	130600	54300	84300	-26.89	76200	130600	54300	"Platyrrhinus helleri"
"1263"	"2020-03-01 00-45-43"	6	1	0.00065	"_"	3e-04	0.00467	0.00532	90000	-32.49	80000	129300	49300	81200	-31.18	76200	128400	52100	82500	-25.29	76800	130300	53400	82500	-25.29	76800	130300	53400	"Platyrrhinus helleri"
"1264"	"2020-03-01 00-45-43"	6	2	7e-04	"1.1849999999999999E-2"	3e-04	0.01652	0.01722	89600	-34.45	77100	125300	48100	82100	-32.16	76500	127100	50600	82100	-23.79	76800	124600	47800	82500	-24.58	76800	125000	48100	"Platyrrhinus helleri"
"1265"	"2020-03-01 00-45-43"	6	3	6e-04	"1.375E-2"	3e-04	0.03027	0.03087	88700	-34.52	78100	122800	44600	82500	-29.63	76500	100300	23700	82800	-25.39	76800	115300	38400	82800	-25.39	76800	115300	38400	"Platyrrhinus helleri"
"1266"	"2020-03-01 00-45-43"	6	4	6e-04	"1.465E-2"	3e-04	0.04492	0.04552	88700	-33.17	78700	125900	47100	80900	-32.23	76200	129300	53100	83400	-24.86	77100	122500	45300	83400	-24.86	77100	122500	45300	"Platyrrhinus helleri"
"1267"	"2020-03-01 00-45-58"	1	1	5e-04	"_"	2e-04	0.00312	0.00362	89000	-34.57	79600	125300	45600	90900	-34.47	79300	131800	52500	85300	-31.77	78700	132100	53400	85300	-31.49	79000	131200	52100	"Platyrrhinus helleri"
"1268"	"2020-03-01 00-45-58"	1	2	0.00065	"1.315E-2"	0.00025	0.01627	0.01692	89300	-32.72	80300	125600	45300	90300	-33.45	79300	127800	48400	85300	-27.31	78700	130000	51200	88100	-26.99	78700	129300	50600	"Platyrrhinus helleri"
"1269"	"2020-03-01 00-45-58"	1	3	6e-04	"1.255E-2"	3e-04	0.02882	0.02942	90600	-32.79	81200	123400	42100	82100	-30.13	77800	119300	41500	87100	-24.33	78700	121200	42500	87100	-24.33	78700	121200	42500	"Platyrrhinus helleri"
"1270"	"2020-03-01 00-45-58"	2	1	6e-04	"_"	3e-04	0.00624	0.00684	90900	-36.2	80600	118100	37500	82500	-35.05	78700	113100	34300	86200	-28.61	79300	117100	37800	86200	-28.61	79300	117100	37800	"Platyrrhinus helleri"
"1271"	"2020-03-01 00-45-58"	2	2	0.00055	"1.345E-2"	0.00025	0.01969	0.02024	90900	-36.67	80600	126800	46200	82100	-36.47	76500	131500	55000	85600	-31.29	79300	123700	44300	85600	-31.29	79300	123700	44300	"Platyrrhinus helleri"
"1272"	"2020-03-01 00-48-01"	1	1	0.00055	"_"	3e-04	0.01302	0.01357	92100	-40.48	80000	126500	46500	100300	-41.38	76200	129600	53400	107800	-35.19	78700	129000	50300	107800	-34.98	78700	129300	50600	"Platyrrhinus helleri"
"1273"	"2020-03-01 00-48-01"	1	2	6e-04	"2.315E-2"	3e-04	0.03617	0.03677	91200	-39.12	79000	129600	50600	110300	-39.68	78100	131500	53400	110300	-31.08	78700	129600	50900	110300	-31.08	78700	129600	50900	"Platyrrhinus helleri"
"1274"	"2020-03-01 00-48-01"	1	3	0.00055	"2.9149999999999999E-2"	3e-04	0.06532	0.06587	110900	-41.22	78700	128400	49600	113100	-39.45	76800	128100	51200	112800	-32.82	78100	128400	50300	108100	-32.58	78100	128400	50300	"Platyrrhinus helleri"
"1275"	"2020-03-01 00-48-01"	2	1	0.00075	"_"	0.00035	0.02301	0.02376	90600	-42.11	80600	127500	46800	91800	-43.23	75900	137500	61500	108700	-33.37	78700	130300	51500	108700	-33.37	78700	130300	51500	"Platyrrhinus helleri"
"1276"	"2020-03-01 00-48-01"	2	2	0.00055	"3.015E-2"	0.00025	0.05316	0.05371	110000	-40.05	79300	124300	45000	110900	-42.09	78400	132800	54300	110600	-34.47	79000	128400	49300	110600	-34.47	79000	128400	49300	"Platyrrhinus helleri"
"1277"	"2020-03-01 22-58-17"	1	1	0.00075	"_"	0.00045	0.02391	0.02466	82800	-33.52	71200	119300	48100	86800	-30.52	58700	120300	61500	86200	-27.19	58100	122100	64000	86500	-25.59	57500	121800	64300	"Sturnira luisi"
"1278"	"2020-03-01 22-58-17"	1	2	0.00045	"2.895E-2"	0.00025	0.05286	0.05331	80300	-37.76	58100	121800	63700	88100	-32.79	57800	121200	63400	88400	-30.03	56800	121800	65000	88100	-29.39	57100	121500	64300	"Sturnira luisi"
"1279"	"2020-03-01 22-58-17"	2	1	0.00075	"_"	4e-04	0.0078	0.00855	81800	-37.25	63700	120000	56200	86200	-36.97	55300	120000	64600	86800	-30.75	56500	126200	69600	86800	-29.96	55900	125900	70000	"Sturnira luisi"
"1280"	"2020-03-01 22-58-17"	2	2	7e-04	"3.065E-2"	4e-04	0.03845	0.03915	80000	-34.85	65900	111200	45300	86500	-34.2	59000	110900	51800	79600	-29.51	58100	113400	55300	87800	-28.7	58400	113400	55000	"Sturnira luisi"
"1281"	"2020-03-01 22-58-17"	3	1	8e-04	"_"	3e-04	0.00993	0.01073	82800	-31.62	71800	114300	42500	87500	-29.16	57800	119000	61200	78700	-24.84	59300	118700	59300	78700	-23.57	70900	118400	47500	"Sturnira luisi"
"1282"	"2020-03-01 22-58-17"	3	2	0.00025	"3.4799999999999998E-2"	1e-04	0.04473	0.04498	89000	-33.14	64300	113100	48700	87100	-32.8	67800	111200	43400	88100	-31.28	64600	110300	45600	88100	-31.28	64600	110300	45600	"Sturnira luisi"
"1283"	"2020-03-01 22-58-17"	4	1	0.00045	"_"	2e-04	0.01371	0.01416	72500	-29.67	64600	115300	50600	70000	-28.33	56200	122500	66200	70600	-24.6	60600	111200	50600	70600	-24.6	60600	111200	50600	"Sturnira luisi"
"1284"	"2020-03-01 22-58-17"	4	2	6e-04	"2.3550000000000001E-2"	3e-04	0.03726	0.03786	75300	-28.63	65900	116500	50600	70000	-27.68	56800	120300	63400	70900	-19.99	60300	112800	52500	70900	-19.99	60300	112800	52500	"Sturnira luisi"
"1285"	"2020-03-01 22-58-17"	5	1	7e-04	"_"	3e-04	0.01215	0.01285	80300	-31.7	68100	91500	23400	87500	-31.02	59000	100300	41200	79300	-24.41	62800	106200	43400	79300	-24.08	63100	106200	43100	"Sturnira luisi"
"1286"	"2020-03-01 22-58-17"	5	2	4e-04	"2.7900000000000001E-2"	0.00025	0.04005	0.04045	88100	-36.88	57500	104000	46500	86500	-32.72	61800	97500	35600	87500	-29.86	57500	100300	42800	87100	-29.68	57800	98700	40900	"Sturnira luisi"
"1287"	"2020-03-01 22-59-08"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Sturnira luisi"
"1288"	"2020-03-01 23-17-20"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Lophostoma brasiliense"
"1289"	"2020-03-01 23-45-02"	1	1	9e-04	"_"	5e-04	0.00503	0.00593	42100	-20.33	32500	55000	22500	27500	-15.77	22100	43400	21200	32500	-9.28	23400	45000	21500	32100	-9.4	23100	44600	21500	"Eptesicus_chiriquinus"
"1290"	"2020-03-01 23-45-02"	1	2	0.00075	"1.7149999999999999E-2"	4e-04	0.02218	0.02293	36200	-19	30300	50300	20000	27800	-15.44	23100	36800	13700	32100	-10.12	25600	41500	15900	31800	-10.2	25000	41200	16200	"Eptesicus_chiriquinus"
"1291"	"2020-03-01 23-45-02"	1	3	7e-04	"2.215E-2"	4e-04	0.04433	0.04503	40000	-19.76	31500	53700	22100	28400	-17.48	22100	45000	22800	32800	-11.69	26800	45600	18700	32800	-11.28	26200	42100	15900	"Eptesicus_chiriquinus"
"1292"	"2020-03-01 23-45-02"	2	1	0.00085	"_"	0.00045	0.0216	0.02245	40600	-20.29	32100	51200	19000	28100	-19.97	22100	42100	20000	33100	-10.84	25900	42800	16800	32800	-10.65	25000	42800	17800	"Eptesicus_chiriquinus"
"1293"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eptesicus_chiriquinus"
"1294"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Lophostoma brasiliense"
"1295"	"2020-03-02 22-26-27"	1	1	0.00075	"_"	0.00035	0.00318	0.00393	79300	-27.78	65600	98100	32500	65900	-25.78	45900	86800	40900	70600	-15.85	58700	85600	26800	70600	-15.85	58700	85600	26800	"Myotis nigricans"
"1296"	"2020-03-02 22-26-27"	1	2	1e-04	"4.8399999999999999E-2"	5e-05	0.05158	0.05168	69000	-26.02	58700	84000	25300	68700	-25.51	56200	80600	24300	69000	-25.5	57100	83400	26200	69000	-25.5	57100	83400	26200	"Myotis nigricans"
"1297"	"2020-03-02 22-26-27"	2	1	0.0011	"_"	0.00035	0.00459	0.00569	79300	-29.86	66200	93400	27100	54300	-28.33	41200	56800	15600	66800	-24.38	51200	80900	29600	71800	-20.87	57500	86800	29300	"Myotis nigricans"
"1298"	"2020-03-02 22-26-27"	3	1	0.00145	"_"	4e-04	0.00485	0.0063	81800	-33.34	68700	96500	27800	47800	-27.03	42100	54600	12500	65900	-27.31	51500	83400	31800	71200	-22.79	59300	84600	25300	"Myotis nigricans"
"1299"	"2020-03-02 22-26-27"	4	1	0.0016	"_"	4e-04	0.00241	0.00401	83400	-36.89	70000	98400	28400	49600	-31.95	42800	56200	13400	56500	-32.06	51500	78100	26500	73700	-26.32	60900	89300	28400	"Myotis nigricans"
"1300"	"2020-03-02 22-26-36"	1	1	0.00135	"_"	4e-04	0.00633	0.00768	80600	-30.26	68400	93700	25300	50600	-26.43	44300	57500	13100	64300	-23.82	54300	80000	25600	72800	-20.03	59600	83400	23700	"Myotis nigricans"
"1301"	"2020-03-02 22-26-36"	1	2	0.0015	"3.3300000000000003E-2"	4e-04	0.03963	0.04113	80300	-29.19	70300	92800	22500	53100	-24.72	49000	57100	8100	62500	-25.21	55300	79000	23700	71800	-19.77	61800	82500	20600	"Myotis nigricans"
"1302"	"2020-03-02 22-26-36"	2	1	0.00075	"_"	0.00035	0.01678	0.01753	78700	-28.4	67500	89300	21800	61200	-25.95	53700	81500	27800	70000	-23.75	58700	81200	22500	70000	-23.75	58700	81200	22500	"Myotis nigricans"
"1303"	"2020-03-02 22-26-36"	2	2	0.0013	"7.195E-2"	0.00045	0.08873	0.09003	82800	-28.11	72500	95000	22500	55000	-24.54	51200	59300	8100	65300	-19.8	57100	76200	19000	70300	-19.01	60600	79600	19000	"Myotis nigricans"
"1304"	"2020-03-02 22-26-36"	2	3	0.00125	"6.9599999999999995E-2"	0.00045	0.15833	0.15958	80900	-27.35	70600	93100	22500	54600	-24.89	50600	60000	9300	65000	-20.72	56800	80300	23400	69600	-19.45	59300	84600	25300	"Myotis nigricans"
"1305"	"2020-03-02 22-26-36"	2	4	0.0011	"6.4100000000000004E-2"	4e-04	0.22243	0.22353	81200	-28.48	70300	93100	22800	56200	-25.22	51800	62800	10900	69600	-21.09	57500	85900	28400	70000	-20.05	60300	85300	25000	"Myotis nigricans"
"1306"	"2020-03-02 22-26-36"	2	5	0.00115	"6.5949999999999995E-2"	4e-04	0.28838	0.28953	80900	-28.64	69600	93100	23400	54000	-25.36	50300	112500	62100	69600	-21.7	56800	80000	23100	70000	-20.21	59600	84600	25000	"Myotis nigricans"
"1307"	"2020-03-02 22-26-36"	2	6	9e-04	"4.7750000000000001E-2"	0.00035	0.33613	0.33703	78700	-28.53	67500	94600	27100	56500	-26.35	49300	60600	11200	69600	-20.44	57800	80300	22500	70000	-19.91	60000	84600	24600	"Myotis nigricans"
"1308"	"2020-03-02 22-26-36"	2	7	6e-04	"3.1899999999999998E-2"	0.00025	0.36803	0.36863	74000	-28.35	63700	88100	24300	57500	-28.18	51200	74300	23100	69600	-24	57500	80300	22800	70000	-23.63	58400	80900	22500	"Myotis nigricans"
"1309"	"2020-03-02 22-29-13"	1	1	0.001	"_"	4e-04	0.0091	0.0101	85900	-31.67	73700	99300	25600	54300	-29.34	48100	65600	17500	75000	-22.78	57100	85900	28700	75000	-21.8	59600	87800	28100	"Myotis nigricans"
"1310"	"2020-03-02 22-29-13"	1	2	0.00045	"7.2550000000000003E-2"	0.00015	0.08165	0.0821	74000	-32.39	61500	90300	28700	60600	-30.45	52800	79600	26800	73100	-30.19	56500	86200	29600	73100	-29.94	56800	86800	30000	"Myotis nigricans"
"1311"	"2020-03-02 22-29-13"	1	3	5e-05	"4.8550000000000003E-2"	0	0.1302	0.13025	75000	-32.2	58100	86200	28100	72100	-32.19	57500	85600	28100	75000	-32.2	58100	86200	28100	75000	-32.2	58100	86200	28100	"Myotis nigricans"
"1312"	"2020-03-02 22-29-13"	1	4	4e-04	"4.5600000000000002E-2"	0.00015	0.1758	0.1762	77800	-31.73	62500	90600	28100	60900	-31.45	53100	78700	25600	73100	-30.5	57500	86500	29000	73100	-30.58	58400	86800	28400	"Myotis nigricans"
"1313"	"2020-03-02 22-29-13"	1	5	2e-04	"5.0099999999999999E-2"	5e-05	0.2259	0.2261	79000	-32.2	61200	90000	28700	66800	-33.71	56200	86200	30000	74300	-32.24	59000	87500	28400	74300	-32.3	60000	88100	28100	"Myotis nigricans"
"1314"	"2020-03-02 22-29-13"	1	6	0.00045	"9.98E-2"	2e-04	0.3257	0.32615	72800	-31.33	61800	89000	27100	64600	-29.83	52800	80900	28100	65900	-28.53	57800	84300	26500	65900	-28.53	57800	84300	26500	"Myotis nigricans"
"1315"	"2020-03-02 22-29-13"	1	7	6e-04	"4.4600000000000001E-2"	0.00025	0.3703	0.3709	73100	-30.77	62800	84000	21200	63400	-26.95	52500	77500	25000	67100	-25.07	57100	80600	23400	70900	-25.37	57800	80600	22800	"Myotis nigricans"
"1316"	"2020-03-02 22-29-13"	2	1	0.001	"_"	5e-04	0.01448	0.01548	81800	-37.36	59000	93400	34300	55000	-34.3	50000	66800	16800	67100	-28.19	56800	82100	25300	67100	-28.19	56800	82100	25300	"Myotis nigricans"
"1317"	"2020-03-02 22-29-13"	2	2	0.00095	"7.0099999999999996E-2"	5e-04	0.08458	0.08553	80600	-36.87	70300	93400	23100	56200	-34.27	50300	66200	15900	66200	-31.19	56200	82500	26200	65600	-30.69	55900	81500	25600	"Myotis nigricans"
"1318"	"2020-03-02 22-29-13"	3	1	0.0019	"_"	6e-04	0.01165	0.01355	83400	-38.82	25900	93700	67800	63400	-38	10600	84000	73400	60300	-32.62	52800	85300	32500	65600	-30.92	56500	81200	24600	"Myotis nigricans"
"1319"	"2020-03-02 22-29-13"	4	1	0.0013	"_"	0.00045	0.00813	0.00943	85000	-36.92	22500	94300	71800	52800	-37.04	47800	109600	61800	62100	-30.93	55000	84600	29600	72500	-28.17	60000	85900	25900	"Myotis nigricans"
"1320"	"2020-03-02 22-30-11"	1	1	9e-04	"_"	4e-04	0.01223	0.01313	84000	-31.75	68400	95900	27500	52800	-29.91	45600	62800	17100	62500	-24.48	53400	86800	33400	76800	-23.77	55000	87500	32500	"Myotis nigricans"
"1321"	"2020-03-02 22-30-11"	1	2	7e-04	"5.9150000000000001E-2"	0.00025	0.07138	0.07208	82100	-30.61	67800	93400	25600	58400	-28.93	48400	72500	24000	74600	-25.94	55000	87100	32100	75000	-25	57500	88100	30600	"Myotis nigricans"
"1322"	"2020-03-02 22-30-11"	1	3	0.00085	"4.8250000000000001E-2"	0.00035	0.11963	0.12048	82100	-31.53	70000	93700	23700	58100	-30.48	47500	70000	22500	74300	-23.73	55900	86500	30600	74300	-23.25	57100	87100	30000	"Myotis nigricans"
"1323"	"2020-03-02 22-30-11"	1	4	0.00075	"4.9250000000000002E-2"	0.00025	0.16888	0.16963	81200	-31.27	67100	92100	25000	55900	-29.47	46800	68400	21500	71200	-27.66	54300	85600	31200	73100	-27.38	56800	89000	32100	"Myotis nigricans"
"1324"	"2020-03-02 22-30-11"	1	5	7e-04	"4.725E-2"	0.00035	0.21613	0.21683	81800	-31.55	69000	94000	25000	62800	-29.86	49600	80300	30600	73100	-25.22	57800	87500	29600	73100	-25.22	57800	87500	29600	"Myotis nigricans"
"1325"	"2020-03-02 22-30-11"	1	6	5e-04	"4.4699999999999997E-2"	0.00025	0.26083	0.26133	78700	-32.11	64000	91200	27100	63100	-30.04	50600	79000	28400	67800	-28.89	56500	85600	29000	67800	-28.89	56500	85600	29000	"Myotis nigricans"
"1326"	"2020-03-02 22-30-11"	1	7	5e-04	"4.7399999999999998E-2"	0.00025	0.30823	0.30873	77500	-31.95	62500	90000	27500	61500	-31.57	49000	80300	31200	71500	-27.19	57100	85000	27800	71500	-27.19	57100	85000	27800	"Myotis nigricans"
"1327"	"2020-03-02 22-30-11"	2	1	0.00025	"_"	1e-04	0.0043	0.00455	70000	-31.36	57500	87100	29600	65000	-30.92	53400	82100	28700	68700	-29.96	55900	85600	29600	68700	-29.96	55900	85600	29600	"Myotis nigricans"
"1328"	"2020-03-02 22-30-11"	2	2	0.00065	"3.1399999999999997E-2"	3e-04	0.0357	0.03635	79600	-29.57	64600	92500	27800	60000	-28.21	51800	71200	19300	67500	-23.39	57500	85600	28100	67500	-23.39	57500	85600	28100	"Myotis nigricans"
"1329"	"2020-03-02 22-30-11"	2	3	8e-04	"4.4699999999999997E-2"	0.00035	0.0804	0.0812	80600	-29.96	67100	94300	27100	60000	-27.33	51200	67500	16200	72800	-22.4	56500	87100	30600	73100	-21.71	57100	87800	30600	"Myotis nigricans"
"1330"	"2020-03-02 22-30-11"	2	4	6e-04	"5.9900000000000002E-2"	3e-04	0.1403	0.1409	78400	-30.07	64300	91200	26800	61200	-27.87	50300	69300	19000	65000	-27.49	55600	84300	28700	65000	-27.49	55600	84300	28700	"Myotis nigricans"
"1331"	"2020-03-02 22-30-11"	3	1	0.0012	"_"	0.00065	0.00889	0.01009	82100	-33.66	10900	93400	82500	54000	-30.87	10900	109300	98400	63100	-24.68	55300	79600	24300	62800	-24.09	54600	76200	21500	"Myotis nigricans"
"1332"	"2020-03-02 22-30-11"	4	1	7e-04	"_"	0.00035	0.00595	0.00665	81500	-27.65	65600	96500	30900	55000	-26.11	47800	82800	35000	72100	-20.27	55600	83700	28100	72100	-20.27	55600	83700	28100	"Myotis nigricans"
"1333"	"2020-03-02 22-30-11"	4	2	0.00085	"2.2249999999999999E-2"	0.00035	0.0282	0.02905	82100	-27.16	70000	106800	36800	60300	-23.59	51500	80600	29000	73700	-16.35	59600	88100	28400	73700	-16.36	60900	88700	27800	"Myotis nigricans"
"1334"	"2020-03-02 22-30-11"	4	3	0.00045	"4.0099999999999997E-2"	0.00025	0.0683	0.06875	77100	-27.64	62500	92800	30300	63400	-25.06	52500	82800	30300	72500	-23.08	57100	87500	30300	72500	-23.14	55900	86800	30900	"Myotis nigricans"
"1335"	"2020-03-02 22-30-11"	5	1	0.00055	"_"	3e-04	0.00871	0.00926	80600	-26.32	64000	93700	29600	61500	-23.09	50000	76800	26800	70900	-20.28	56800	87500	30600	70600	-20.12	55600	86800	31200	"Myotis nigricans"
"1336"	"2020-03-02 22-30-11"	5	2	0.00085	"3.0450000000000001E-2"	0.00035	0.03916	0.04001	80900	-23.79	68700	97800	29000	56800	-23.17	50300	78700	28400	70900	-14.46	58400	83400	25000	71200	-14.59	59600	87500	27800	"Myotis nigricans"
"1337"	"2020-03-02 22-30-11"	5	3	3e-04	"4.0649999999999999E-2"	0.00015	0.07981	0.08011	74300	-24.03	62100	90600	28400	69600	-24.42	52800	83700	30900	74000	-21.87	57500	85900	28400	74000	-21.87	57500	85900	28400	"Myotis nigricans"
"1338"	"2020-03-02 22-30-11"	5	4	0.00025	"4.1750000000000002E-2"	0.00015	0.12156	0.12181	73700	-25.15	58100	90300	32100	71200	-25	50000	85600	35600	71800	-23.6	55000	86800	31800	71500	-23.52	52800	86200	33400	"Myotis nigricans"
"1339"	"2020-03-02 22-30-11"	5	5	4e-04	"2.6450000000000001E-2"	2e-04	0.14801	0.14841	76800	-25.37	65600	92100	26500	72500	-23.99	51800	82800	30900	73100	-20.6	58400	87800	29300	73100	-20.6	58400	87800	29300	"Myotis nigricans"
"1340"	"2020-03-02 22-30-58"	1	1	0.00085	"_"	0.00055	0.00868	0.00953	82100	-30.02	71200	94300	23100	62100	-27.56	53700	70300	16500	69000	-26.68	58100	84300	26200	63400	-24	56200	77100	20900	"Myotis nigricans"
"1341"	"2020-03-02 22-30-58"	1	2	0.00115	"4.9050000000000003E-2"	0.00045	0.05773	0.05888	84000	-29.79	75300	95900	20600	57800	-27.27	52500	66500	14000	70300	-22.99	59600	84300	24600	75300	-22.96	62100	85600	23400	"Myotis nigricans"
"1342"	"2020-03-02 22-30-58"	1	3	0.00065	"5.1450000000000003E-2"	4e-04	0.10918	0.10983	79600	-31.41	67800	92800	25000	62100	-28.62	54000	71200	17100	73400	-29.67	58100	83400	25300	63700	-29.09	56800	81500	24600	"Myotis nigricans"
"1343"	"2020-03-02 22-30-58"	1	4	3e-04	"0.16145000000000001"	0.00015	0.27063	0.27093	73700	-32.75	62500	92800	30300	63400	-32.12	53400	84000	30600	72800	-30.77	57100	88700	31500	72800	-30.77	57100	88700	31500	"Myotis nigricans"
"1344"	"2020-03-02 22-30-58"	1	5	0.00095	"3.9100000000000003E-2"	0.00035	0.30973	0.31068	85000	-32.58	69600	97800	28100	53700	-28.85	49000	70300	21200	71200	-24.92	56500	85900	29300	71500	-24.66	59000	87100	28100	"Myotis nigricans"
"1345"	"2020-03-02 22-30-58"	1	6	0.0011	"4.4350000000000001E-2"	4e-04	0.35408	0.35518	84600	-31.71	73400	100900	27500	55900	-27.48	50900	66200	15300	73700	-22.2	57800	81800	24000	74000	-20.92	62500	86800	24300	"Myotis nigricans"
"1346"	"2020-03-02 22-30-58"	1	7	0.00075	"4.6949999999999999E-2"	3e-04	0.40103	0.40178	81500	-32.43	68700	95900	27100	61200	-28.11	53400	76800	23400	71200	-26.79	59000	86200	27100	74300	-26.39	60000	87800	27800	"Myotis nigricans"
"1347"	"2020-03-02 22-30-58"	1	8	8e-04	"5.1150000000000001E-2"	3e-04	0.45218	0.45298	80000	-29.63	69300	93700	24300	57100	-28.69	50900	76800	25900	72100	-26.16	57500	82800	25300	72800	-25.41	59300	86200	26800	"Myotis nigricans"
"1348"	"2020-03-02 22-30-58"	2	1	0.00025	"_"	1e-04	0.01043	0.01068	69600	-19.57	58100	85600	27500	64000	-19.29	51800	76500	24600	69600	-18.39	55600	84600	29000	69600	-18.39	55600	84600	29000	"Myotis nigricans"
"1349"	"2020-03-02 22-30-58"	2	2	2e-04	"3.635E-2"	1e-04	0.04678	0.04698	71500	-19.87	58700	87100	28400	66500	-19.71	51500	83100	31500	71200	-18.8	55900	83400	27500	71200	-18.8	55900	83400	27500	"Myotis nigricans"
"1350"	"2020-03-02 22-30-58"	2	3	8e-04	"2.5950000000000001E-2"	0.00035	0.07273	0.07353	79300	-19.16	67100	99600	32500	61500	-18.58	49600	78100	28400	72100	-11.89	55000	84000	29000	72100	-11.45	55600	85000	29300	"Myotis nigricans"
"1351"	"2020-03-02 22-30-58"	2	4	0.00055	"3.8249999999999999E-2"	3e-04	0.11098	0.11153	78100	-21.4	63700	1e+05	36200	63100	-18.52	48400	80900	32500	73400	-13.44	56800	85600	28700	73400	-13.48	56200	85300	29000	"Myotis nigricans"
